age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
58,technician,married,secondary,no,760,yes,no,cellular,29,apr,85,7,-1,0,unknown
42,technician,single,secondary,no,-15,no,no,cellular,17,nov,89,1,145,1,failure
32,blue-collar,married,primary,no,391,yes,no,cellular,17,apr,728,1,-1,0,unknown
55,entrepreneur,divorced,tertiary,no,1730,no,no,cellular,17,nov,89,2,118,3,failure
46,blue-collar,married,primary,no,2269,yes,no,cellular,12,aug,73,2,-1,0,unknown
32,blue-collar,married,primary,no,902,yes,no,unknown,27,may,106,2,-1,0,unknown
31,management,single,tertiary,no,5691,yes,no,cellular,21,nov,37,2,123,1,failure
26,student,single,tertiary,no,193,no,no,cellular,3,apr,48,2,-1,0,unknown
29,services,divorced,secondary,no,84,yes,no,cellular,13,apr,1101,2,-1,0,unknown
32,admin.,single,secondary,no,8619,yes,no,cellular,19,nov,267,2,-1,0,unknown
49,housemaid,married,primary,no,3376,no,no,unknown,9,jun,119,3,-1,0,unknown
58,technician,married,primary,no,139,no,no,unknown,11,jun,103,1,-1,0,unknown
44,management,married,tertiary,yes,53,yes,no,cellular,20,nov,233,4,-1,0,unknown
47,technician,divorced,secondary,no,691,no,no,cellular,14,aug,103,2,-1,0,unknown
50,services,single,secondary,no,72,no,no,unknown,8,may,141,2,-1,0,unknown
53,entrepreneur,married,tertiary,no,71,no,yes,cellular,29,jan,86,1,-1,0,unknown
52,housemaid,married,unknown,no,2337,yes,no,cellular,24,nov,190,3,91,11,failure
37,admin.,single,secondary,no,1560,yes,no,unknown,11,jun,203,2,-1,0,unknown
38,blue-collar,married,primary,no,178,yes,no,unknown,20,may,245,1,-1,0,unknown
37,management,married,tertiary,no,8821,yes,no,cellular,14,may,167,1,-1,0,unknown
52,blue-collar,married,secondary,no,4269,yes,yes,cellular,20,nov,44,1,-1,0,unknown
42,technician,married,secondary,no,799,no,no,cellular,28,jan,234,1,181,6,failure
33,services,married,secondary,no,0,no,yes,cellular,8,jul,285,1,-1,0,unknown
50,admin.,married,secondary,no,2971,no,no,cellular,9,jun,722,2,-1,0,unknown
33,management,single,tertiary,no,7084,no,no,cellular,27,aug,512,8,-1,0,unknown
79,retired,divorced,primary,no,336,no,no,cellular,6,oct,386,1,184,1,other
50,services,divorced,secondary,no,761,yes,no,unknown,19,may,169,1,-1,0,unknown
32,blue-collar,married,secondary,no,0,yes,no,unknown,28,may,386,3,-1,0,unknown
44,admin.,married,unknown,no,40,no,yes,unknown,6,may,160,2,-1,0,unknown
36,management,married,tertiary,no,1584,yes,no,cellular,18,jul,178,1,-1,0,unknown
37,technician,married,tertiary,no,341,no,no,cellular,13,aug,287,3,182,3,success
30,blue-collar,married,primary,no,1480,yes,no,unknown,14,may,360,2,-1,0,unknown
34,admin.,married,secondary,no,50,yes,no,unknown,20,may,89,2,-1,0,unknown
45,management,married,tertiary,no,409,no,no,unknown,11,jun,144,1,-1,0,unknown
36,services,married,secondary,no,136,no,no,unknown,9,jun,244,3,-1,0,unknown
27,services,single,secondary,no,-232,no,no,cellular,28,jan,285,1,-1,0,unknown
46,blue-collar,married,secondary,no,176,no,no,unknown,29,may,131,1,-1,0,unknown
43,management,divorced,tertiary,no,443,yes,no,unknown,9,may,219,1,-1,0,unknown
58,admin.,married,secondary,no,2747,no,no,cellular,17,nov,907,2,-1,0,unknown
49,entrepreneur,married,tertiary,no,9824,no,no,unknown,5,jun,69,1,-1,0,unknown
38,blue-collar,married,secondary,no,789,yes,no,cellular,20,nov,120,4,196,1,other
49,self-employed,married,secondary,no,1,yes,no,unknown,6,may,260,3,-1,0,unknown
31,entrepreneur,single,secondary,no,379,yes,no,cellular,18,jul,570,2,-1,0,unknown
33,technician,married,secondary,no,6947,yes,no,cellular,20,apr,250,2,-1,0,unknown
38,management,single,unknown,no,715,yes,no,cellular,21,nov,140,1,185,2,failure
34,technician,single,secondary,no,4676,no,no,cellular,11,aug,248,3,-1,0,unknown
52,technician,divorced,secondary,no,144,yes,no,cellular,15,may,362,1,-1,0,unknown
29,admin.,single,secondary,no,732,yes,no,unknown,19,jun,409,1,-1,0,unknown
27,management,single,tertiary,no,438,yes,no,cellular,18,may,10,5,-1,0,unknown
52,blue-collar,married,primary,no,241,yes,no,unknown,26,may,729,2,-1,0,unknown
33,technician,single,secondary,no,608,no,no,cellular,31,jul,58,4,-1,0,unknown
47,management,married,unknown,no,641,no,no,cellular,21,nov,501,3,-1,0,unknown
50,unknown,married,unknown,no,558,no,no,cellular,9,jul,464,1,683,6,failure
20,student,single,unknown,no,801,no,no,cellular,11,nov,244,2,-1,0,unknown
28,blue-collar,married,secondary,no,0,yes,no,unknown,26,may,245,3,-1,0,unknown
28,technician,single,secondary,no,1,yes,no,unknown,29,may,364,3,-1,0,unknown
41,technician,married,tertiary,no,3700,no,no,cellular,19,nov,136,1,-1,0,unknown
58,technician,married,secondary,no,175,no,no,cellular,12,aug,92,4,-1,0,unknown
29,unemployed,single,tertiary,no,1311,no,no,cellular,28,aug,622,1,-1,0,unknown
42,services,divorced,primary,no,0,yes,no,cellular,9,feb,216,2,-1,0,unknown
27,technician,single,secondary,no,643,no,no,cellular,13,jul,317,1,-1,0,unknown
51,blue-collar,married,primary,no,804,yes,no,cellular,9,jul,176,1,-1,0,unknown
39,self-employed,married,tertiary,no,127,no,no,cellular,22,jul,77,1,-1,0,unknown
34,technician,single,secondary,no,2729,yes,no,cellular,6,apr,945,1,139,1,success
28,blue-collar,single,secondary,no,1232,yes,no,unknown,4,jun,201,2,-1,0,unknown
32,blue-collar,single,secondary,no,226,yes,no,unknown,5,jun,426,5,-1,0,unknown
28,technician,single,secondary,no,31,no,no,cellular,8,jul,323,2,-1,0,unknown
79,retired,divorced,primary,no,79,no,no,cellular,9,oct,1106,2,-1,0,unknown
76,retired,married,secondary,no,242,no,no,telephone,16,sep,994,3,-1,0,unknown
52,blue-collar,married,secondary,no,-164,no,no,cellular,22,aug,314,4,-1,0,unknown
26,entrepreneur,married,tertiary,yes,144,no,yes,cellular,25,jul,730,1,-1,0,unknown
39,unemployed,single,tertiary,no,97,yes,yes,unknown,26,may,379,1,-1,0,unknown
33,admin.,single,secondary,no,673,yes,no,unknown,14,may,199,2,-1,0,unknown
59,technician,divorced,tertiary,no,0,no,no,cellular,8,aug,124,4,-1,0,unknown
32,management,single,tertiary,no,3367,no,no,cellular,25,aug,153,4,-1,0,unknown
28,management,single,tertiary,no,231,yes,yes,cellular,25,jul,568,2,-1,0,unknown
29,services,married,secondary,no,1135,yes,no,cellular,17,feb,323,1,-1,0,unknown
60,housemaid,married,primary,no,0,no,no,unknown,18,jun,138,1,-1,0,unknown
30,blue-collar,married,primary,no,0,yes,no,cellular,6,may,239,2,-1,0,unknown
33,technician,single,tertiary,no,8047,yes,no,cellular,18,may,202,1,263,13,failure
56,retired,married,secondary,no,1044,no,no,telephone,3,jul,353,2,-1,0,unknown
44,management,divorced,tertiary,no,0,no,no,cellular,28,aug,70,10,-1,0,unknown
39,blue-collar,married,secondary,no,3832,yes,no,unknown,20,jun,14,13,-1,0,unknown
41,blue-collar,married,primary,no,-692,yes,no,cellular,16,apr,370,3,282,2,failure
34,blue-collar,married,secondary,no,157,yes,no,cellular,11,jul,254,2,-1,0,unknown
28,services,single,secondary,no,6332,yes,no,unknown,29,may,76,4,-1,0,unknown
54,blue-collar,married,primary,no,836,yes,no,telephone,21,nov,312,1,130,3,other
52,services,married,primary,no,171,yes,yes,cellular,31,jul,223,1,-1,0,unknown
56,management,married,primary,no,-155,yes,no,cellular,17,nov,282,1,-1,0,unknown
33,management,married,tertiary,no,32,no,no,cellular,29,aug,27,7,-1,0,unknown
26,management,single,tertiary,yes,-130,yes,no,cellular,18,may,216,1,-1,0,unknown
30,blue-collar,single,secondary,no,191,no,no,cellular,25,jul,66,2,-1,0,unknown
48,blue-collar,married,secondary,no,2697,yes,yes,cellular,21,nov,82,1,179,5,failure
38,admin.,married,primary,no,-175,yes,no,telephone,21,jul,86,9,-1,0,unknown
38,management,single,tertiary,no,1704,no,no,cellular,1,sep,222,1,-1,0,unknown
43,blue-collar,married,secondary,no,-755,yes,yes,cellular,5,may,162,1,337,1,failure
48,management,married,tertiary,no,161,yes,no,cellular,20,apr,207,1,-1,0,unknown
29,blue-collar,married,unknown,no,486,yes,no,cellular,6,may,422,1,363,1,failure
80,retired,married,tertiary,no,3669,no,no,cellular,30,jun,166,1,-1,0,unknown
34,management,married,tertiary,no,303,yes,no,cellular,29,jan,50,1,195,2,failure
27,technician,single,secondary,no,489,yes,no,cellular,30,jul,356,4,-1,0,unknown
34,blue-collar,married,secondary,no,6411,yes,yes,unknown,9,may,226,2,-1,0,unknown
31,management,single,tertiary,no,170,yes,yes,cellular,5,may,168,1,265,2,failure
41,housemaid,married,secondary,no,304,no,no,cellular,20,aug,132,1,-1,0,unknown
27,admin.,single,secondary,no,416,no,no,unknown,17,aug,8,1,-1,0,unknown
53,retired,divorced,secondary,no,-172,yes,yes,cellular,17,apr,66,1,-1,0,unknown
37,blue-collar,married,primary,no,5,yes,no,unknown,23,may,266,2,-1,0,unknown
32,unemployed,single,secondary,no,1026,yes,no,cellular,13,may,289,1,-1,0,unknown
35,blue-collar,married,secondary,no,1454,yes,no,cellular,12,aug,323,1,182,4,success
48,admin.,married,secondary,no,0,no,yes,cellular,11,oct,195,1,104,5,failure
37,self-employed,single,primary,no,235,yes,no,cellular,17,apr,191,4,323,9,failure
44,management,married,tertiary,no,0,no,no,cellular,8,jul,54,2,-1,0,unknown
50,admin.,married,secondary,no,3636,no,no,unknown,28,may,290,1,-1,0,unknown
29,blue-collar,single,secondary,no,7531,no,no,cellular,15,may,50,2,-1,0,unknown
44,unknown,married,unknown,no,1317,no,no,telephone,31,jul,444,6,-1,0,unknown
37,blue-collar,single,secondary,no,0,no,no,cellular,19,nov,228,3,-1,0,unknown
50,admin.,married,secondary,yes,-437,yes,yes,unknown,17,jun,83,1,-1,0,unknown
27,blue-collar,single,primary,no,1518,yes,no,unknown,21,may,700,3,-1,0,unknown
84,retired,divorced,primary,no,1680,no,no,telephone,6,sep,113,5,97,3,other
40,admin.,married,tertiary,no,10035,no,no,unknown,9,jun,29,1,-1,0,unknown
39,entrepreneur,married,tertiary,no,83,yes,no,cellular,11,jul,193,2,-1,0,unknown
33,technician,single,tertiary,no,34,no,no,cellular,28,aug,13,30,-1,0,unknown
57,admin.,married,secondary,no,-967,yes,no,telephone,15,may,8,7,-1,0,unknown
48,admin.,divorced,secondary,no,238,yes,no,unknown,26,may,76,2,-1,0,unknown
34,technician,married,tertiary,no,4,yes,no,telephone,24,jul,70,1,-1,0,unknown
39,services,married,secondary,no,186,yes,no,cellular,17,apr,433,1,-1,0,unknown
35,services,married,secondary,no,-197,yes,no,unknown,26,may,103,1,-1,0,unknown
39,entrepreneur,married,primary,no,3373,yes,no,cellular,19,nov,419,5,-1,0,unknown
30,technician,married,tertiary,no,91,no,no,cellular,10,jul,363,2,-1,0,unknown
31,admin.,married,secondary,no,10,no,no,cellular,15,jul,156,4,-1,0,unknown
27,student,single,tertiary,no,5741,no,no,cellular,22,feb,368,1,185,2,failure
33,management,married,tertiary,no,1297,yes,no,cellular,14,oct,117,1,-1,0,unknown
44,services,married,primary,no,2386,yes,no,cellular,7,may,228,2,-1,0,unknown
39,services,married,secondary,no,2758,no,no,cellular,4,feb,658,3,-1,0,unknown
23,blue-collar,married,secondary,no,-295,yes,no,cellular,15,may,411,1,323,2,failure
44,blue-collar,single,secondary,no,-292,yes,no,unknown,2,jun,179,7,-1,0,unknown
51,technician,married,secondary,no,47,no,no,cellular,18,aug,54,4,-1,0,unknown
39,blue-collar,married,primary,no,-223,yes,no,cellular,14,may,185,10,-1,0,unknown
33,blue-collar,married,primary,no,1002,yes,no,cellular,20,apr,92,2,325,4,failure
42,management,married,tertiary,no,1162,yes,no,cellular,13,may,406,5,364,1,other
41,services,divorced,secondary,no,0,yes,no,cellular,9,jul,126,1,-1,0,unknown
45,management,single,tertiary,no,2048,yes,no,cellular,18,oct,310,1,804,1,failure
52,blue-collar,married,primary,no,2569,no,no,cellular,11,aug,258,5,-1,0,unknown
35,blue-collar,married,primary,no,526,yes,no,cellular,2,feb,914,2,-1,0,unknown
43,self-employed,married,tertiary,yes,310,yes,no,cellular,11,may,84,7,-1,0,unknown
48,admin.,divorced,secondary,no,295,yes,no,cellular,17,nov,123,1,164,2,success
48,unemployed,married,secondary,no,3287,yes,yes,cellular,20,apr,242,2,307,1,failure
46,admin.,single,secondary,no,849,yes,no,unknown,5,jun,508,2,-1,0,unknown
54,management,divorced,tertiary,no,496,no,no,cellular,13,jan,452,3,-1,0,unknown
43,self-employed,married,secondary,no,104,no,no,unknown,17,jun,332,1,-1,0,unknown
35,blue-collar,married,primary,no,2490,yes,no,cellular,18,may,170,1,180,3,failure
56,management,single,secondary,no,237,yes,no,telephone,9,jul,236,4,-1,0,unknown
45,unemployed,married,secondary,no,-407,yes,no,cellular,15,may,320,3,371,2,failure
41,admin.,married,secondary,no,488,no,yes,telephone,11,jul,178,2,-1,0,unknown
35,blue-collar,single,primary,no,-123,yes,no,unknown,13,may,1106,4,-1,0,unknown
30,blue-collar,single,secondary,no,-93,yes,no,unknown,27,may,149,2,-1,0,unknown
40,management,divorced,tertiary,no,862,yes,no,cellular,13,aug,98,2,-1,0,unknown
44,technician,married,secondary,no,0,yes,no,unknown,30,may,243,3,-1,0,unknown
31,blue-collar,single,secondary,no,88,yes,no,cellular,20,apr,21,5,-1,0,unknown
41,services,married,secondary,no,1785,no,no,cellular,30,jul,225,7,-1,0,unknown
38,technician,married,secondary,no,976,yes,no,cellular,14,jul,766,3,-1,0,unknown
50,blue-collar,married,primary,no,1203,yes,yes,unknown,28,may,66,7,-1,0,unknown
31,management,single,tertiary,no,0,yes,no,cellular,30,apr,97,2,87,2,other
33,technician,married,secondary,no,168,yes,no,unknown,26,may,238,2,-1,0,unknown
45,blue-collar,married,secondary,no,607,yes,no,unknown,26,may,398,7,-1,0,unknown
58,management,married,tertiary,no,591,yes,no,cellular,30,jul,233,3,-1,0,unknown
46,management,married,secondary,no,12186,no,no,unknown,20,jun,29,3,-1,0,unknown
20,student,single,secondary,no,1819,no,no,cellular,9,apr,245,3,-1,0,unknown
34,blue-collar,married,secondary,no,683,yes,no,unknown,14,may,245,2,-1,0,unknown
29,technician,married,secondary,no,1697,yes,no,cellular,12,may,87,4,-1,0,unknown
30,management,married,tertiary,no,10639,no,no,cellular,18,aug,75,2,-1,0,unknown
46,technician,married,tertiary,no,675,yes,no,unknown,8,may,50,1,-1,0,unknown
33,blue-collar,single,secondary,no,687,yes,no,unknown,9,may,174,1,-1,0,unknown
26,admin.,single,primary,no,-122,yes,no,unknown,23,jun,670,3,-1,0,unknown
60,management,divorced,tertiary,no,581,yes,no,cellular,8,aug,89,2,-1,0,unknown
41,blue-collar,married,primary,no,-45,yes,yes,unknown,9,may,121,4,-1,0,unknown
24,student,single,secondary,no,8165,no,no,cellular,15,sep,216,1,-1,0,unknown
52,technician,married,secondary,no,3151,no,no,cellular,6,aug,89,2,-1,0,unknown
61,retired,married,unknown,no,209,no,no,cellular,16,nov,1011,1,94,4,success
23,admin.,single,secondary,no,4681,yes,no,unknown,28,may,507,2,-1,0,unknown
39,housemaid,married,secondary,no,1444,no,no,cellular,19,nov,100,1,117,8,success
46,housemaid,married,primary,no,0,no,no,telephone,2,feb,161,1,-1,0,unknown
36,housemaid,married,primary,no,125,yes,no,cellular,29,jul,57,4,-1,0,unknown
33,housemaid,married,secondary,no,0,yes,yes,cellular,23,jul,85,13,-1,0,unknown
48,technician,single,secondary,no,1245,no,no,cellular,13,oct,169,1,134,1,other
47,technician,married,secondary,no,85,no,no,cellular,19,nov,51,2,-1,0,unknown
38,self-employed,single,secondary,no,4056,no,no,unknown,11,jun,69,2,-1,0,unknown
37,blue-collar,married,secondary,no,22341,yes,no,cellular,17,nov,175,1,-1,0,unknown
37,blue-collar,single,secondary,no,292,no,no,unknown,8,sep,9,1,-1,0,unknown
47,blue-collar,single,secondary,yes,-380,no,no,cellular,9,jul,399,17,-1,0,unknown
34,management,married,tertiary,no,3301,yes,no,cellular,17,jun,485,2,227,4,failure
42,technician,single,secondary,no,275,no,no,cellular,26,aug,31,8,-1,0,unknown
24,student,single,secondary,no,1719,no,no,cellular,13,aug,161,4,-1,0,unknown
55,admin.,married,secondary,no,541,yes,yes,cellular,14,jul,512,3,-1,0,unknown
56,blue-collar,married,primary,no,373,yes,no,cellular,12,may,179,1,350,1,failure
46,entrepreneur,married,secondary,no,145,yes,no,cellular,18,may,236,3,-1,0,unknown
55,management,married,tertiary,no,655,no,no,cellular,28,jul,167,6,-1,0,unknown
43,management,married,tertiary,no,348,no,yes,cellular,15,jul,88,3,-1,0,unknown
39,technician,married,secondary,no,381,yes,no,cellular,11,may,758,1,347,2,failure
53,management,divorced,tertiary,no,243,yes,no,cellular,7,jul,66,2,-1,0,unknown
48,admin.,married,secondary,no,844,no,no,cellular,28,aug,12,21,-1,0,unknown
58,retired,married,secondary,no,413,no,no,cellular,27,aug,104,5,-1,0,unknown
49,blue-collar,married,primary,no,3478,no,no,cellular,26,aug,165,4,-1,0,unknown
33,unemployed,married,tertiary,no,123,no,no,cellular,19,aug,207,3,-1,0,unknown
50,blue-collar,married,primary,no,162,yes,no,cellular,7,may,924,3,-1,0,unknown
26,student,married,tertiary,no,8750,no,no,cellular,26,mar,98,2,-1,0,unknown
32,student,single,secondary,no,1883,yes,no,unknown,23,may,57,1,-1,0,unknown
50,entrepreneur,married,secondary,no,0,yes,yes,cellular,17,nov,344,1,-1,0,unknown
42,unemployed,single,secondary,no,1523,yes,no,cellular,2,feb,736,1,-1,0,unknown
31,technician,single,secondary,no,0,yes,no,cellular,6,may,239,3,-1,0,unknown
33,management,married,tertiary,no,431,yes,no,telephone,27,oct,51,1,-1,0,unknown
45,blue-collar,married,secondary,no,90,yes,no,unknown,29,may,744,6,-1,0,unknown
57,entrepreneur,married,secondary,yes,-525,no,yes,cellular,25,jul,337,1,-1,0,unknown
57,retired,single,secondary,no,-609,no,yes,cellular,21,jul,168,1,-1,0,unknown
43,management,married,tertiary,no,2767,yes,no,unknown,15,may,317,7,-1,0,unknown
40,technician,married,secondary,no,1259,no,no,unknown,20,may,234,5,-1,0,unknown
33,technician,married,tertiary,no,463,no,no,cellular,25,aug,390,7,-1,0,unknown
59,retired,married,secondary,no,2376,no,no,unknown,13,may,766,1,-1,0,unknown
36,admin.,married,tertiary,no,0,yes,no,cellular,18,jul,837,8,-1,0,unknown
41,admin.,divorced,secondary,no,322,yes,no,unknown,6,may,87,4,-1,0,unknown
40,technician,single,secondary,no,556,yes,no,cellular,17,apr,234,1,323,1,failure
55,blue-collar,married,secondary,no,328,no,yes,cellular,27,aug,335,4,-1,0,unknown
28,management,single,tertiary,no,957,no,no,cellular,25,may,915,2,-1,0,unknown
29,blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,1663,1,-1,0,unknown
26,student,single,tertiary,no,13887,no,no,cellular,10,sep,199,4,-1,0,unknown
59,housemaid,married,secondary,no,345,no,no,unknown,9,jun,38,1,-1,0,unknown
51,blue-collar,married,primary,no,-26,yes,no,unknown,27,may,47,1,-1,0,unknown
55,admin.,married,secondary,no,9329,no,no,cellular,19,mar,181,1,-1,0,unknown
69,retired,married,primary,no,324,no,no,cellular,12,aug,875,1,189,4,success
59,management,divorced,tertiary,no,844,no,yes,unknown,27,may,100,2,-1,0,unknown
56,services,divorced,tertiary,no,2272,yes,no,unknown,9,may,263,5,-1,0,unknown
49,management,married,tertiary,no,1093,yes,yes,cellular,15,sep,316,1,246,4,success
32,services,married,secondary,no,11512,yes,no,cellular,20,nov,301,1,183,1,failure
41,services,married,secondary,no,-140,no,yes,unknown,6,jun,190,1,-1,0,unknown
57,blue-collar,divorced,secondary,no,1795,yes,no,unknown,19,jun,818,1,-1,0,unknown
