age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
49,self-employed,married,tertiary,no,23917,no,no,cellular,11,aug,51,4,-1,0,unknown
58,management,married,tertiary,no,1517,yes,no,telephone,29,jul,7,5,-1,0,unknown
51,entrepreneur,married,primary,no,1443,no,no,cellular,26,may,574,1,97,10,success
51,housemaid,married,primary,no,1093,no,yes,unknown,18,jun,18,1,-1,0,unknown
26,technician,single,secondary,no,1842,yes,yes,cellular,22,jul,611,1,-1,0,unknown
40,management,single,tertiary,no,-199,yes,yes,unknown,30,may,109,1,-1,0,unknown
46,unknown,married,unknown,no,2505,no,no,unknown,6,jun,135,2,-1,0,unknown
46,management,divorced,secondary,yes,2,no,no,cellular,12,may,115,1,-1,0,unknown
39,technician,married,secondary,yes,-183,yes,no,unknown,14,may,202,2,-1,0,unknown
40,technician,divorced,secondary,no,0,yes,no,cellular,2,feb,67,1,-1,0,unknown
43,admin.,married,tertiary,no,279,yes,no,cellular,17,nov,111,1,-1,0,unknown
66,retired,married,tertiary,no,2262,no,no,cellular,22,apr,155,1,-1,0,unknown
45,blue-collar,married,primary,no,487,yes,no,cellular,19,aug,110,4,-1,0,unknown
33,technician,single,tertiary,no,154,no,no,cellular,18,mar,159,2,-1,0,unknown
38,management,single,tertiary,no,7303,yes,no,cellular,20,apr,164,6,-1,0,unknown
49,management,married,tertiary,no,579,no,no,cellular,12,aug,201,4,-1,0,unknown
40,services,married,secondary,no,2843,yes,no,cellular,20,apr,223,1,305,1,success
37,management,single,tertiary,no,1339,yes,no,cellular,13,may,96,6,173,4,other
52,technician,single,secondary,no,36,yes,no,unknown,16,may,335,1,-1,0,unknown
46,blue-collar,single,secondary,no,57,yes,no,unknown,14,may,194,4,-1,0,unknown
47,housemaid,married,tertiary,no,2290,no,no,cellular,15,apr,54,1,-1,0,unknown
48,blue-collar,married,primary,no,474,yes,yes,unknown,3,jul,414,1,-1,0,unknown
81,retired,divorced,primary,no,519,no,no,telephone,9,sep,488,1,-1,0,unknown
34,blue-collar,married,primary,no,336,yes,no,unknown,21,may,713,4,-1,0,unknown
34,blue-collar,married,secondary,no,0,yes,no,cellular,20,apr,562,2,-1,0,unknown
28,management,single,tertiary,no,321,no,yes,cellular,5,feb,255,6,-1,0,unknown
35,blue-collar,divorced,primary,no,0,no,no,unknown,1,jul,55,1,-1,0,unknown
54,technician,divorced,secondary,no,1663,yes,no,telephone,20,apr,41,1,150,9,other
35,technician,married,secondary,no,688,no,no,cellular,14,aug,137,2,-1,0,unknown
45,entrepreneur,married,tertiary,no,2476,no,no,cellular,13,aug,239,2,-1,0,unknown
52,blue-collar,married,primary,no,1949,no,no,cellular,14,aug,108,2,-1,0,unknown
32,technician,married,secondary,no,1389,yes,no,unknown,21,may,189,2,-1,0,unknown
49,technician,married,secondary,no,3657,yes,no,unknown,15,may,328,4,-1,0,unknown
29,technician,married,tertiary,no,676,no,no,cellular,9,mar,93,2,224,4,failure
47,management,married,tertiary,no,2351,no,no,cellular,10,mar,80,1,-1,0,unknown
27,blue-collar,single,secondary,no,446,yes,no,unknown,3,jun,194,1,-1,0,unknown
36,services,married,secondary,no,301,yes,no,unknown,5,may,210,1,-1,0,unknown
59,management,married,tertiary,no,3998,yes,no,cellular,16,jul,60,1,-1,0,unknown
25,technician,single,tertiary,no,3411,no,no,cellular,19,aug,225,2,-1,0,unknown
39,self-employed,married,primary,no,185,yes,no,unknown,29,may,513,3,-1,0,unknown
48,blue-collar,divorced,primary,no,19,no,yes,unknown,4,jul,327,1,-1,0,unknown
34,blue-collar,single,primary,no,79,no,no,telephone,10,jul,336,4,-1,0,unknown
36,technician,married,secondary,no,-342,yes,no,cellular,28,jul,170,3,-1,0,unknown
36,blue-collar,married,secondary,no,1132,yes,yes,unknown,20,jun,258,2,-1,0,unknown
25,student,single,secondary,no,520,yes,no,cellular,7,may,236,1,-1,0,unknown
35,blue-collar,single,primary,no,-759,yes,no,cellular,31,jul,142,2,-1,0,unknown
58,blue-collar,married,primary,no,66,yes,no,cellular,15,may,184,4,-1,0,unknown
47,management,married,tertiary,no,337,no,no,telephone,30,jul,300,5,-1,0,unknown
44,blue-collar,married,secondary,no,878,yes,no,cellular,2,jun,130,1,-1,0,unknown
42,technician,divorced,secondary,no,-280,yes,no,unknown,26,may,258,1,-1,0,unknown
30,management,married,tertiary,no,0,no,no,cellular,10,jul,152,1,-1,0,unknown
39,technician,single,secondary,no,1104,no,no,cellular,20,nov,333,2,105,2,success
40,management,married,tertiary,no,-37,no,yes,cellular,15,jul,408,4,-1,0,unknown
40,blue-collar,married,secondary,no,2073,yes,no,unknown,16,may,166,2,-1,0,unknown
53,blue-collar,single,primary,no,210,yes,no,cellular,15,may,984,1,368,1,failure
32,entrepreneur,single,tertiary,no,6259,yes,no,unknown,9,may,230,2,-1,0,unknown
52,management,divorced,tertiary,no,2909,yes,no,unknown,30,may,110,1,-1,0,unknown
34,management,married,tertiary,no,986,yes,no,unknown,2,jun,105,11,-1,0,unknown
40,blue-collar,single,secondary,no,436,yes,no,unknown,5,may,231,3,-1,0,unknown
49,technician,married,secondary,no,4785,no,no,unknown,12,may,160,4,-1,0,unknown
47,management,married,tertiary,no,618,yes,no,cellular,7,may,50,2,359,3,failure
55,entrepreneur,married,primary,no,199,no,no,cellular,17,nov,176,1,-1,0,unknown
55,admin.,married,secondary,no,859,no,no,telephone,12,may,148,6,308,1,failure
31,admin.,married,secondary,no,454,yes,no,unknown,4,jun,119,1,-1,0,unknown
26,admin.,single,secondary,no,102,no,yes,cellular,8,jul,658,2,-1,0,unknown
47,technician,divorced,secondary,no,165,no,no,unknown,18,jun,99,3,-1,0,unknown
24,management,single,tertiary,no,1004,yes,no,cellular,5,jun,133,1,67,2,failure
32,services,single,secondary,no,148,yes,no,cellular,18,nov,150,1,-1,0,unknown
48,admin.,divorced,secondary,no,0,no,yes,cellular,11,jul,487,3,-1,0,unknown
54,self-employed,married,tertiary,no,542,no,no,telephone,6,feb,48,5,-1,0,unknown
25,services,single,secondary,no,199,no,no,cellular,16,nov,173,1,92,5,failure
44,management,married,tertiary,no,786,yes,no,unknown,20,jun,15,7,-1,0,unknown
42,technician,single,secondary,no,823,yes,no,cellular,28,jan,137,1,-1,0,unknown
45,blue-collar,married,primary,no,377,no,no,cellular,28,aug,26,23,-1,0,unknown
31,technician,married,tertiary,no,165,no,no,cellular,15,may,218,4,-1,0,unknown
30,admin.,single,secondary,no,609,yes,no,cellular,6,may,145,1,-1,0,unknown
48,entrepreneur,divorced,tertiary,no,3520,yes,no,cellular,20,nov,73,4,-1,0,unknown
33,blue-collar,married,secondary,no,1130,yes,no,cellular,7,apr,1063,1,-1,0,unknown
33,services,married,secondary,no,4434,yes,no,unknown,20,may,265,1,-1,0,unknown
30,management,single,tertiary,no,2017,yes,no,cellular,18,may,213,4,-1,0,unknown
54,admin.,married,secondary,no,111,no,no,cellular,28,aug,29,13,-1,0,unknown
54,entrepreneur,married,tertiary,no,651,yes,yes,cellular,22,jul,121,2,-1,0,unknown
41,technician,married,secondary,no,288,yes,no,unknown,15,may,221,4,-1,0,unknown
40,blue-collar,single,secondary,no,1066,yes,no,unknown,21,may,171,1,-1,0,unknown
28,services,single,secondary,no,40,yes,no,unknown,28,may,313,2,-1,0,unknown
34,blue-collar,married,primary,no,3527,yes,no,cellular,21,nov,1022,1,-1,0,unknown
32,technician,married,tertiary,no,43,no,no,cellular,22,aug,154,5,-1,0,unknown
75,retired,divorced,secondary,no,1092,no,no,telephone,12,oct,250,1,431,2,failure
31,admin.,married,secondary,no,-241,yes,no,cellular,22,jul,1287,5,-1,0,unknown
39,technician,married,secondary,no,147,yes,no,cellular,6,may,151,2,-1,0,unknown
35,services,married,secondary,no,109,yes,no,unknown,6,may,597,3,-1,0,unknown
31,technician,single,secondary,no,1282,no,no,cellular,12,may,144,1,460,2,failure
47,blue-collar,married,secondary,no,665,no,no,cellular,18,aug,885,3,-1,0,unknown
34,self-employed,married,tertiary,no,191,no,no,cellular,8,jul,59,1,-1,0,unknown
49,admin.,married,primary,no,305,yes,yes,unknown,26,may,232,1,-1,0,unknown
29,self-employed,single,tertiary,no,392,no,yes,unknown,1,jul,135,1,-1,0,unknown
35,management,married,tertiary,no,1473,yes,yes,cellular,16,apr,176,3,-1,0,unknown
47,admin.,married,secondary,no,769,yes,no,cellular,5,may,183,1,265,2,failure
51,services,married,secondary,no,657,no,no,cellular,3,apr,66,2,-1,0,unknown
32,management,single,secondary,no,249,yes,no,unknown,2,jun,258,1,-1,0,unknown
57,housemaid,married,primary,no,85,no,no,unknown,27,jun,194,1,-1,0,unknown
48,blue-collar,married,secondary,no,503,yes,no,cellular,14,may,105,1,-1,0,unknown
36,entrepreneur,married,secondary,no,0,yes,no,cellular,11,may,187,1,174,1,failure
26,technician,married,tertiary,no,8,yes,yes,unknown,13,may,262,2,-1,0,unknown
37,entrepreneur,married,unknown,no,1958,no,yes,cellular,23,jul,609,2,-1,0,unknown
53,unemployed,married,primary,no,142,no,no,cellular,30,apr,168,2,-1,0,unknown
60,services,married,secondary,no,2858,no,no,cellular,14,aug,155,2,-1,0,unknown
50,technician,divorced,secondary,no,0,no,no,cellular,1,jun,113,2,-1,0,unknown
39,management,divorced,tertiary,no,1315,yes,no,cellular,19,nov,1337,4,126,1,failure
56,management,divorced,tertiary,no,1263,yes,no,cellular,13,may,155,1,-1,0,unknown
52,self-employed,married,primary,no,314,yes,no,cellular,4,feb,131,2,-1,0,unknown
34,management,married,tertiary,no,3047,no,no,cellular,30,apr,317,1,160,5,other
57,technician,married,secondary,no,950,yes,no,cellular,9,jul,1272,1,-1,0,unknown
40,management,married,tertiary,no,5142,no,no,cellular,13,jan,147,2,224,1,failure
25,services,single,secondary,no,99,no,yes,cellular,23,jul,207,2,-1,0,unknown
54,management,married,tertiary,yes,0,no,yes,cellular,18,nov,283,1,-1,0,unknown
45,admin.,married,secondary,no,520,yes,no,unknown,14,may,452,1,-1,0,unknown
39,technician,single,secondary,no,69,no,no,cellular,26,aug,183,3,-1,0,unknown
32,services,divorced,secondary,no,1156,yes,no,cellular,19,nov,81,1,182,1,failure
57,services,married,secondary,no,68,yes,no,cellular,8,may,65,2,-1,0,unknown
59,retired,married,primary,no,0,no,no,cellular,12,aug,66,2,-1,0,unknown
47,management,married,tertiary,no,0,yes,no,telephone,6,feb,138,4,9,2,other
59,admin.,married,secondary,no,2145,no,no,telephone,17,nov,273,2,-1,0,unknown
33,admin.,married,secondary,no,920,no,no,cellular,30,apr,344,1,-1,0,unknown
27,blue-collar,single,secondary,no,2364,yes,no,unknown,28,may,221,1,-1,0,unknown
35,management,single,tertiary,no,612,no,no,cellular,11,nov,158,1,195,1,failure
31,services,married,secondary,no,447,no,no,cellular,19,mar,220,3,-1,0,unknown
43,blue-collar,married,primary,no,714,yes,no,cellular,18,may,16,6,362,28,failure
33,blue-collar,divorced,primary,no,-53,yes,no,unknown,26,may,369,1,-1,0,unknown
44,unemployed,married,secondary,no,0,yes,no,cellular,2,feb,699,1,272,1,failure
55,blue-collar,divorced,primary,no,39,yes,no,unknown,13,may,343,1,-1,0,unknown
34,admin.,married,secondary,no,-44,yes,yes,cellular,17,apr,759,2,-1,0,unknown
61,retired,married,primary,no,1742,no,no,cellular,11,sep,90,4,-1,0,unknown
57,technician,married,secondary,no,3071,yes,yes,cellular,7,may,63,3,-1,0,unknown
36,blue-collar,married,secondary,no,520,yes,no,unknown,23,may,110,2,-1,0,unknown
39,technician,divorced,secondary,no,0,yes,yes,cellular,30,apr,85,1,-1,0,unknown
38,student,single,tertiary,no,3316,no,no,unknown,17,jun,1345,3,-1,0,unknown
46,blue-collar,married,primary,no,2653,no,no,cellular,18,aug,314,4,-1,0,unknown
41,services,divorced,tertiary,no,1583,yes,no,cellular,9,jul,662,1,-1,0,unknown
40,services,single,secondary,no,737,yes,no,unknown,12,may,117,2,-1,0,unknown
49,technician,married,primary,no,2343,yes,no,unknown,30,may,129,2,-1,0,unknown
52,management,married,tertiary,no,1944,yes,no,cellular,15,apr,238,3,323,2,failure
33,management,single,tertiary,no,1240,yes,no,cellular,4,feb,505,2,260,1,other
40,technician,married,secondary,no,40,yes,no,cellular,21,nov,73,1,-1,0,unknown
44,technician,married,tertiary,no,1454,no,no,unknown,11,jun,156,2,-1,0,unknown
60,blue-collar,married,primary,no,38,yes,no,cellular,15,may,109,11,373,1,other
48,technician,married,tertiary,no,150,yes,no,cellular,9,feb,168,2,203,7,failure
33,housemaid,single,secondary,no,1363,no,no,telephone,30,jun,42,1,-1,0,unknown
39,management,married,tertiary,no,416,yes,no,cellular,7,apr,145,1,-1,0,unknown
60,retired,divorced,secondary,no,514,no,no,cellular,15,oct,187,2,213,10,success
42,admin.,single,secondary,no,4343,no,no,cellular,31,jul,245,4,-1,0,unknown
39,admin.,single,secondary,no,238,yes,no,cellular,15,apr,417,1,-1,0,unknown
52,management,married,tertiary,no,0,yes,no,cellular,9,jul,197,1,-1,0,unknown
38,technician,single,secondary,no,382,yes,no,cellular,12,aug,180,2,-1,0,unknown
55,management,single,tertiary,no,1097,no,no,telephone,18,aug,199,2,-1,0,unknown
77,retired,married,primary,no,2223,no,no,telephone,10,aug,365,2,187,1,success
41,management,married,tertiary,no,27696,no,no,cellular,12,feb,138,2,184,3,success
54,admin.,married,secondary,no,3398,yes,no,telephone,18,aug,71,4,-1,0,unknown
59,admin.,married,secondary,no,-797,no,yes,cellular,17,jul,225,3,-1,0,unknown
27,student,single,secondary,no,253,no,no,cellular,25,may,242,2,-1,0,unknown
28,admin.,single,secondary,no,377,no,no,cellular,30,apr,571,1,-1,0,unknown
26,blue-collar,single,primary,no,-295,yes,no,cellular,6,may,138,1,-1,0,unknown
32,management,single,tertiary,no,336,no,no,cellular,15,may,64,4,-1,0,unknown
52,technician,single,secondary,no,1262,no,yes,cellular,17,nov,216,1,-1,0,unknown
31,admin.,single,secondary,no,78,no,no,unknown,20,may,572,1,-1,0,unknown
45,blue-collar,married,secondary,no,7858,yes,no,unknown,3,jun,641,2,-1,0,unknown
22,admin.,single,secondary,no,222,no,no,cellular,3,jun,156,3,-1,0,unknown
38,self-employed,married,secondary,no,138,no,no,unknown,9,may,182,3,-1,0,unknown
26,blue-collar,single,secondary,no,2353,no,no,cellular,3,feb,498,2,-1,0,unknown
38,admin.,divorced,secondary,no,-212,yes,no,unknown,27,may,78,2,-1,0,unknown
31,admin.,married,secondary,no,-474,yes,no,unknown,12,may,215,2,-1,0,unknown
38,blue-collar,married,secondary,no,2299,yes,no,cellular,23,jul,240,1,-1,0,unknown
33,admin.,single,secondary,no,2717,yes,no,cellular,18,may,185,1,-1,0,unknown
50,housemaid,married,primary,no,3690,no,no,cellular,9,feb,13,6,-1,0,unknown
40,blue-collar,single,secondary,no,5483,no,no,cellular,29,jul,76,2,-1,0,unknown
30,services,single,secondary,no,21,yes,no,unknown,7,may,104,2,-1,0,unknown
74,housemaid,married,unknown,no,161,no,no,telephone,2,apr,240,1,-1,0,unknown
42,management,married,unknown,no,1519,no,no,cellular,19,oct,230,1,92,1,success
59,management,single,tertiary,no,705,no,no,cellular,3,feb,537,4,-1,0,unknown
61,management,married,tertiary,no,3371,no,no,cellular,28,sep,299,2,-1,0,unknown
35,services,married,secondary,no,1385,yes,no,cellular,29,jan,331,1,-1,0,unknown
47,technician,married,secondary,no,599,yes,no,cellular,13,aug,99,3,-1,0,unknown
47,blue-collar,married,secondary,no,-656,yes,no,unknown,16,may,184,2,-1,0,unknown
37,management,married,tertiary,no,308,yes,no,unknown,7,may,96,3,-1,0,unknown
32,technician,single,tertiary,no,514,yes,yes,cellular,7,may,138,1,168,1,failure
34,services,married,secondary,no,88,yes,yes,unknown,29,may,82,2,-1,0,unknown
26,blue-collar,single,secondary,no,96,yes,no,unknown,12,may,181,2,-1,0,unknown
40,services,married,secondary,no,3164,yes,no,cellular,3,apr,329,2,-1,0,unknown
52,entrepreneur,married,primary,no,1998,no,no,telephone,1,jun,153,1,-1,0,unknown
77,retired,married,secondary,no,4112,no,no,telephone,29,jul,426,1,184,3,success
29,admin.,single,secondary,no,719,no,no,cellular,30,apr,76,1,-1,0,unknown
37,technician,married,tertiary,no,512,no,no,cellular,9,jul,61,4,-1,0,unknown
43,blue-collar,married,primary,no,-77,yes,no,unknown,8,may,468,1,-1,0,unknown
41,self-employed,married,secondary,no,28,yes,no,cellular,11,may,49,1,-1,0,unknown
26,blue-collar,single,secondary,no,114,no,yes,cellular,29,jul,361,4,-1,0,unknown
59,management,married,tertiary,no,1831,no,no,cellular,26,may,245,2,98,2,failure
35,technician,single,secondary,no,7530,no,no,cellular,18,nov,117,1,-1,0,unknown
32,management,married,tertiary,no,-55,yes,no,cellular,26,aug,107,4,-1,0,unknown
54,blue-collar,married,secondary,no,143,yes,no,cellular,12,may,278,2,309,5,failure
26,admin.,single,secondary,no,0,yes,no,cellular,18,jul,142,1,-1,0,unknown
46,management,married,secondary,no,0,no,no,unknown,12,jun,155,1,-1,0,unknown
48,services,divorced,secondary,no,3186,no,yes,cellular,9,apr,104,1,-1,0,unknown
40,blue-collar,married,primary,no,-616,yes,no,cellular,21,nov,182,1,157,2,failure
29,unemployed,single,secondary,no,486,no,no,telephone,14,aug,151,1,106,1,failure
53,services,divorced,secondary,no,-905,yes,no,unknown,28,may,213,1,-1,0,unknown
48,management,single,tertiary,no,906,yes,no,telephone,29,jul,289,9,-1,0,unknown
46,self-employed,married,primary,no,3155,yes,no,cellular,21,nov,271,1,-1,0,unknown
49,blue-collar,married,primary,no,327,yes,no,unknown,16,may,138,2,-1,0,unknown
34,entrepreneur,married,primary,no,0,yes,no,cellular,21,jul,132,3,-1,0,unknown
32,management,single,tertiary,no,1613,no,no,cellular,30,mar,253,2,129,5,failure
50,technician,married,secondary,no,2497,yes,no,cellular,21,nov,35,1,176,1,failure
44,blue-collar,married,secondary,no,78,yes,no,unknown,12,may,253,2,-1,0,unknown
31,technician,married,tertiary,no,162,yes,no,cellular,24,jul,141,11,-1,0,unknown
49,services,married,primary,no,4713,yes,no,telephone,21,nov,33,1,-1,0,unknown
41,technician,divorced,secondary,no,475,yes,no,cellular,28,aug,49,7,-1,0,unknown
46,entrepreneur,divorced,tertiary,no,91,no,yes,cellular,23,jul,182,1,-1,0,unknown
26,technician,single,tertiary,no,813,yes,no,unknown,29,may,140,3,-1,0,unknown
23,services,married,secondary,no,-19,yes,no,unknown,20,jun,13,10,-1,0,unknown
31,entrepreneur,single,secondary,no,159,yes,no,cellular,21,nov,66,1,182,1,failure
47,technician,divorced,secondary,no,1194,yes,yes,cellular,30,jan,113,3,-1,0,unknown
28,unemployed,married,primary,yes,44,yes,no,cellular,31,jul,6,13,-1,0,unknown
30,self-employed,married,tertiary,no,163,yes,no,cellular,18,may,149,1,362,8,other
34,housemaid,married,tertiary,no,72,no,no,cellular,19,aug,113,2,-1,0,unknown
47,management,divorced,tertiary,no,428,yes,no,cellular,18,nov,116,1,167,1,other
60,blue-collar,married,primary,no,493,no,no,cellular,18,aug,671,4,-1,0,unknown
42,management,divorced,tertiary,no,497,no,no,unknown,15,may,84,22,-1,0,unknown
32,blue-collar,single,secondary,no,322,yes,no,cellular,13,may,233,3,-1,0,unknown
39,technician,single,secondary,no,3867,no,no,cellular,26,aug,257,12,-1,0,unknown
27,blue-collar,divorced,secondary,no,0,yes,no,telephone,13,may,363,1,359,3,failure
44,management,married,tertiary,no,6203,yes,yes,unknown,13,may,129,1,-1,0,unknown
52,retired,married,tertiary,no,350,no,yes,cellular,9,jul,156,1,-1,0,unknown
48,admin.,married,secondary,no,155,no,no,unknown,11,jun,222,3,-1,0,unknown
37,management,single,tertiary,no,5340,yes,no,cellular,19,nov,101,2,104,4,failure
38,technician,divorced,secondary,no,566,yes,no,cellular,8,may,44,2,275,2,failure
37,self-employed,single,tertiary,no,1549,no,no,unknown,6,jun,48,2,-1,0,unknown
